split	genre	dataset	year	sid	score	sentence1	sentence2	
dev	hovedtekster	Bilder	2015	166	apr.60	En ung gutt som hopper i en innsjø.	Gutten hopper i en innsjø.	
dev	hovedtekster	Bilder	2015	178	feb.60	En svart hund jager to fugler på kysten av havet.	En hund løper langs stranden ved havet.	
dev	hovedtekster	Bilder	2015	180	mar.60	En mann og en kvinne på en benk.	En mann og en kvinne sitter på en parkbenk.	
dev	hovedtekster	Bilder	2015	198	0,80	Den brune hunden legger seg på et blått laken.	En brun hund og to svarte hunder i en gjengrodd gressmark.	
dev	hovedtekster	Bilder	2015	216	feb.40	To hunder slåss i snøen.	To hunder som står i snøen.	
dev	hovedtekster	Bilder	2015	217	apr.80	Mannen og to unggutter hopper på en trampoline.	En mann og to gutter spretter på en trampoline.	
dev	hovedtekster	Bilder	2015	248	5.00	En mann som trener på boksing	En mann trener på boksing	
dev	hovedtekster	Bilder	2015	253	0,40	Jenta med den blå bøtta spruter under brygga.	Jenta i skijakken går i nærheten av bygningene.	
dev	hovedtekster	Bilder	2015	262	mar.20	En gruppe mennesker står i sanden og ser ut på vannet.	En gruppe mennesker står på stranden foran noen båter.	
dev	hovedtekster	Bilder	2015	268	jan.80	En svart hund løper etter en hvit hund i snøen.	Svart hund jager brun hund gjennom snø	
dev	hovedtekster	Bilder	2015	291	mar.20	En liten hvit hund løper over en plen.	En liten hvit hund som løper	
dev	hovedtekster	Bilder	2015	294	mar.40	Den hvite og brune hunden løper raskt gjennom gresset.	Den store hvite hunden løper i gresset.	
dev	hovedtekster	Bilder	2015	323	apr.80	En svart hund løper i gresset.	Den svarte hunden løper gjennom gresset.	
dev	hovedtekster	Bilder	2015	352	apr.20	En svart og hvit hund som svømmer i klart vann.	En liten svart og hvit hund svømmer i vann.	
dev	hovedtekster	Bilder	2015	359	feb.60	Svart og hvit hund løper gjennom vann.	En svart og hvit hund løper gjennom gresset.	
dev	hovedtekster	Bilder	2015	369	feb.20	to hunder som løper i snøen	En hund som ligger i snøen.	
dev	hovedtekster	Bilder	2015	370	jan.40	En gullhund løper gjennom snøen.	En flokk sledehunder som drar en slede gjennom en by.	
dev	hovedtekster	Bilder	2015	372	feb.60	En skateboarder i en bygate.	En skateboarder i luften ved en stor utendørs rampe.	
dev	hovedtekster	Bilder	2015	390	jan.20	En jente spretter i et spretthus.	En jente danser som en mann i kostyme	
dev	hovedtekster	Bilder	2015	402	jan.80	En brun og hvit hund fanger en tennisball mens den står på bakbena.	den brune og hvite hunden bærer en pinne i munnen.	
dev	hovedtekster	Bilder	2015	407	4.00	en våt svart hund med rødt halsbånd er i elven	En svart hund med rødt halsbånd som vasser gjennom vannet.	
dev	hovedtekster	Bilder	2015	416	0,40	To personer går ved havet.	To menn i fleece og hatter ser på kameraet.	
dev	hovedtekster	Bilder	2015	419	0,00	To små jenter i rosa danser.	To damer jogger på en sti nær vannkanten.	
dev	hovedtekster	Bilder	2015	435	0,40	En kvinne i jeans spiller et videospill foran en stor skjerm.	En mann og en kvinne poserer på fotografi foran et gult blomsterbed.	
dev	hovedtekster	Bilder	2015	438	3.00	To personer som går langs kysten ved solnedgang.	To personer som går langs stranden ved solnedgang for å advare en gruppe mennesker.	
dev	hovedtekster	Bilder	2015	448	4.00	En svart hund løper gjennom snøen.	Den svarte og brune hunden løper gjennom snøen.	
dev	hovedtekster	Bilder	2015	449	jan.40	En kvinne i en rosa bikini ligger på en loungestol som er dekket med et rosa håndkle.	En kvinne i hvit skjorte og svart skjørt på en tennisbane.	
dev	hovedtekster	Bilder	2015	453	0,40	Tre personer står i en utendørs glasskonstruksjon.	En jente står høyt på en hinderløypeplattform.	
dev	hovedtekster	Bilder	2015	456	feb.40	En gruppe mennesker er på et stevne og vifter med amerikanske flagg.	En mengde mennesker på et utendørsarrangement	
dev	hovedtekster	Bilder	2015	465	feb.80	En gutt skateboard ned rekkverket til noen graffititrapper	En skateboarder hopper over en hindring foran et hvitt hus.	
dev	hovedtekster	Bilder	2015	466	apr.60	En hvit hund løper gjennom vannet på en strand	En hvit hund løper gjennom vannet og inn på land.	
dev	hovedtekster	Bilder	2015	472	apr.20	En mann og en kvinne blåser bobler.	En mann og en kvinne i briller blåser bobler.	
dev	hovedtekster	Bilder	2015	477	mar.20	et skateboard utfører et triks av en quarterpipe.	En skateboarder prøver å gjøre et triks over en hjemmelaget rampe.	
dev	hovedtekster	Bilder	2015	500	jan.20	En kvinne og en mann er underholdt av hodetelefoner.	En mann og en kvinne hviler etter trening.	
dev	hovedtekster	Bilder	2015	501	jan.80	To jenter som går i havet.	to jenter som går på gaten	
dev	hovedtekster	Bilder	2015	524	feb.60	Båten seiler i røft vann.	En mann padler kajakk i røft farvann.	
dev	hovedtekster	Bilder	2015	532	jan.60	Tre hunder leker i den hvite snøen.	To hunder leker i gresset.	
dev	hovedtekster	Bilder	2015	573	0,00	En mann i røde badebukser som spiller volleyball.	En mann og en kvinne sitter på en motorsykkel.	
dev	hovedtekster	Bilder	2015	576	mar.80	To personer i snødresser som ligger i snøen og lager snøengler	To barn som ligger i snøen og lager snøengler	
dev	hovedtekster	Bilder	2015	577	4.00	En liten blond jente står foran en vannfontene.	En ung jente som står foran en fontene	
dev	hovedtekster	Bilder	2015	602	apr.80	En gutt som rir på en huske.	En ung gutt som rir i en huske.	
dev	hovedtekster	Bilder	2015	607	feb.40	En svart hund løper gjennom snøen.	En svart hund løper gjennom vannet.	
dev	hovedtekster	Bilder	2015	614	5.00	En svart hund som går ved siden av et basseng.	En svart hund går langs siden av et basseng.	
dev	hovedtekster	Bilder	2015	627	0,00	Mannen har på seg en svart skjorte og hatt og smiler.	En mann løfter en liten jente over hodet hans.	
dev	hovedtekster	Bilder	2015	632	mar.60	En mann og en kvinne sykler på en gate.	En mann og kvinne sykler over et veikryss i byen.	
dev	hovedtekster	Bilder	2015	667	feb.40	To hunder i snøen	To hunder leker i gresset.	
dev	hovedtekster	Bilder	2015	673	apr.20	Tre hunder som leker i snøen.	Tre hunder løper i snøen.	
dev	hovedtekster	Bilder	2015	676	0,20	Gutten i den oransje skjorten kaster ballen.	Den svart-hvite snutehunden hopper over gresset.	
dev	hovedtekster	Bilder	2015	688	apr.20	Flere personer sitter rundt et bål om natten.	En gruppe mennesker sitter rundt et brennende bål om natten.	
dev	hovedtekster	Bilder	2015	698	mar.20	To hunder slåss i snøen.	To hunder leker i snøen.	
dev	hovedtekster	Bilder	2015	700	0,60	En gruppe mennesker er i vannet.	En gruppe mennesker sykler i et løp	
dev	hovedtekster	Bilder	2015	706	jan.60	To hunder snuser noe i steinene.	To hunder løper nedover en sti i skogen.	
dev	hovedtekster	Bilder	2015	718	0,00	En svart hund ligger i sanden.	Barn leker i vannet	
dev	hovedtekster	Bilder	2015	725	jan.40	En mann kledd i svart med hatt og briller foran en rød vegg.	En kvinne i hvit skjorte som står foran en murvegg.	
dev	hovedtekster	Bilder	2015	728	apr.80	En mann hjelper en gutt med å sykle.	Mannen hjelper gutten med å sykle.	
dev	hovedtekster	Bilder	2015	733	4.00	De to hundene leker apport i snøen.	Hundene leker i snøen.	
dev	hovedtekster	Bilder	2015	740	3.00	To hunder leker på stranden sammen.	To svarte hunder leker i et gress.	
dev	hovedtekster	Bilder	2015	750	0,20	To solbrune og hvite hunder og en solbrun hund løper nedover stranden nær vannet.	Dame i rosa Tinkerbell-jakke står ved siden av rekkverket og ser ut på vannet.	
dev	hovedtekster	Bilder	2015	754	jan.60	En mann sykler på en grussti.	To hunder som løper langs grusstien.	
dev	hovedtekster	Bilder	2015	758	apr.40	En sittende ung kvinne i hatt leser på en kaffebar.	en kvinne som nyter å lese på en kaffebar	
dev	hovedtekster	Bilder	2015	759	apr.80	En svart og hvit hund løper gjennom gresset.	Den svarte og hvite hunden løper på gresset.	
dev	hovedtekster	Bilder	2015	781	0,40	En kvinne står med armene ut på siden mens en annen tar et bilde.	En mann står i en folkemengde og holder en hvit gjenstand.	
dev	hovedtekster	Bilder	2015	796	feb.40	Mange mennesker er på stranden, i nærheten av en bygning med flagg.	En travel strand har folk spredt på den som ser på himmelen.	
dev	hovedtekster	Bilder	2015	803	3.00	Svart og hvit hund løper gjennom vann.	En solbrun og hvit hund løper gjennom vann.	
dev	hovedtekster	Bilder	2015	812	2.00	Tre klovner i lyse, flerfargede kostymer.	Tre kvinner i fargerike kjoler.	
dev	hovedtekster	Bilder	2015	815	apr.60	To beige hunder leker i gresset.	to solbrune hunder leker i gresset	
dev	hovedtekster	Bilder	2015	828	1.00	En hund og en rød ball i luften.	En hund graver et hull i en hage.	
dev	hovedtekster	Bilder	2015	832	5.00	En hund jogger gjennom gresset.	en hund traver gjennom gresset.	
dev	hovedtekster	Bilder	2015	866	jan.40	Gruppe med små jenter og en hund som står på veien.	en gruppe mennesker rafting i en blå flåte.	
dev	hovedtekster	Bilder	2015	869	0,00	En mann i grå dress kneler foran en kvinne i hvit kjole.	En kvinne i rødt med en øl etterfulgt av en mann i hvitt.	
dev	hovedtekster	Bilder	2015	878	3.00	En brun og hvit hund med en rosa frisbee i munnen humper over ryggen til en mann.	en hund med en frisbee i munnen, hopper over en mann.	
dev	hovedtekster	Bilder	2015	887	0,60	En hund og katt som legger seg sammen.	To grå hunder bærer en pinne i vannet.	
dev	hovedtekster	Bilder	2015	891	0,00	En familie leker på stranden med hunden sin.	En naken liten jente blir kastet opp i luften.	
dev	hovedtekster	Bilder	2015	898	feb.60	en hund løper gjennom det lange gresset.	En hund legger seg i det lange grønne gresset.	
dev	hovedtekster	Bilder	2015	913	jan.20	En gruppe mennesker camper ute på noen steiner.	En gruppe mennesker står ved siden av en brannbil.	
dev	hovedtekster	Bilder	2015	925	5.00	Det er en svart hund som hopper inn i et svømmebasseng.	En svart hund hopper inn i et svømmebasseng.	
dev	hovedtekster	Bilder	2015	931	mar.40	Tre hunder som leker i snøen mens en hund har på seg jakke.	Tre hunder som leker i snøen, med en by i bakgrunnen.	
dev	hovedtekster	Bilder	2015	933	0,80	En gruppe mennesker i båter raser mot kysten.	En gruppe mennesker står sammen og poserer foran et hus.	
dev	hovedtekster	Bilder	2015	956	0,80	En mengde mennesker står på en bygdevei, et jorde bak dem, en skog foran.	En gjeng med mennesker som står ved siden av en bil med åpen bagasjerom.	
dev	hovedtekster	Bilder	2015	961	1.00	En japansk sverdmann hopper opp i luften.	En kvinne får hunden sin til å hoppe i luften.	
dev	hovedtekster	Bilder	2015	977	0,00	En mann iført boksershorts med amerikansk flagg står på en trapp.	En kvinne iført en hvit skjorte står på gaten.	
dev	hovedtekster	Bilder	2015	978	0,00	En gruppe på syv personer rafter i stryk i en grønn båt.	En gruppe mennesker står og sitter rundt på bakken om natten.	
dev	hovedtekster	Bilder	2015	980	2.00	En mann med langt hår ser gjennom et kamera.	En mann med solbriller ser rett frem.	
dev	hovedtekster	Bilder	2015	1018	feb.40	Den svarte og brune hunden leker i gården.	Den svarte og solbrune hunden jager noe han har sett.	
dev	hovedtekster	Bilder	2015	1030	feb.20	En gutt hopper i vannet med en ball i hånden.	En liten gutt svømmer under vann med en leke i hånden.	
dev	hovedtekster	Bilder	2015	1032	mar.80	En person som har på seg dykkeutstyr svømmer under vann.	En person dykker i veldig klart blått vann.	
dev	hovedtekster	Bilder	2015	1035	feb.20	Denne hunden hopper gjennom vannet.	To hunder som løper gjennom vannet på en strand.	
dev	hovedtekster	Bilder	2015	1089	apr.60	en ung jente som smiler med hodet opp ned	En jente poserer med hodet opp ned.	
dev	hovedtekster	Bilder	2015	1090	feb.80	To kvinner holder rutete flagg nær en oransje bil.	To damer i tynne klær poserer ved siden av en gammeldags bil.	
dev	hovedtekster	Bilder	2015	1155	2.00	En hockeyspiller ser intenst nedover.	En hockeyspiller under en kamp.	
dev	hovedtekster	Bilder	2015	1160	apr.20	To brune hunder jager hverandre i snøen.	To brune hunder leker med hverandre i snøen.	
dev	hovedtekster	Bilder	2015	1165	apr.50	Barn leker på en trampoline i snøen.	Flere barn og hopper på trampoline i snøen.	
dev	hovedtekster	Bilder	2015	1196	0,00	En hund med en pinne følger en annen hund gjennom vannet.	En firehjulsdrevet bil kjører gjennom gjørma.	
dev	hovedtekster	Bilder	2015	1200	jan.80	En svart og brun hund tygger på en stor pinne.	En svart og hvit hund leker i sanden.	
dev	hovedtekster	Bilder	2015	1205	apr.20	To svarte hunder som leker i gresset.	To hunder leker i gresset.	
dev	hovedtekster	Bilder	2015	1208	apr.20	To gutter hopper i et basseng.	To gutter er i luften og hopper ned i et nedgravd basseng.	
dev	hovedtekster	Bilder	2015	1229	jan.40	En gruppe menn går og henger i tau.	En gruppe menn spiller en fotballkamp på college.	
dev	hovedtekster	Bilder	2015	1233	mar.60	En svart person i svart og rødt sover på en benk med en åpen svart paraply.	En mann som sitter opp og tar en lur på en parkbenk med en åpen paraply som beskytter ham mot solen.	
dev	hovedtekster	Bilder	2015	1251	0,60	En mann med grått skjegg sykler på stranden ved havet.	En flekket hund står på bakbena for å fange en ball på stranden.	
dev	hovedtekster	Bilder	2015	1266	5.00	En Golden Retriever hopper fra en treveranda.	En golden retriever hopper fra en treveranda	
dev	hovedtekster	Bilder	2015	1302	0,80	En mann skøyter ned en trapp.	Mannen går på ski ned en snødekt bakke.	
dev	hovedtekster	Bilder	2015	1313	0,00	En dame med gult antrekk er i luften over sengen i et gult rom.	En hund med rødt bånd fortsatt jager over gresset mot en tennisball.	
dev	hovedtekster	Bilder	2015	1328	0,00	En skiløper hopper i luften over et snøfelt nær en fjellkjede.	En kvinne sitter i nærheten av et blomsterbed med utsikt over en tunnel.	
dev	hovedtekster	Bilder	2015	1333	jan.80	Hundene leker i snøen.	To hunder som leker på land.	
dev	hovedtekster	Bilder	2015	1334	0,80	En ung gutt i røde badebukser hopper i et basseng.	En hund blir sprutet med en slange mens den hopper inn i et plaskebasseng.	
dev	hovedtekster	Bilder	2015	1344	feb.80	To hunder løper på gresset foran trærne.	En brun hund løper på gresset foran noen trær.	
dev	hovedtekster	Bilder	2015	1351	0,00	en ung gutt som klatrer på en fjellvegg	Fem mynder raser på en sandbane.	
dev	hovedtekster	Bilder	2015	1372	0,80	En skateboarder hopper av trappa.	En hund hopper av trappa.	
dev	hovedtekster	Bilder	2015	1384	jan.80	To hunder løper sammen og en har en andeleke i munnen.	en svart og hvit hund som går gjennom gresset med en lang pinne i munnen.	
dev	hovedtekster	Bilder	2015	1385	jan.40	Den svarte og hvite hunden løper på gresset.	En svart og hvit hund svømmer i blått vann.	
dev	hovedtekster	Bilder	2015	1438	jan.80	En kvinne løper på stranden.	en hund løper over landet.	
dev	hovedtekster	Bilder	2015	1452	feb.40	En gylden hund hopper rundt i gresset mens han holder en pinne i munnen.	En svart hund løper gjennom gresset med noe rødt i munnen.	
dev	hovedtekster	Bilder	2015	1462	jan.60	En hvit hund leker med en ball på stranden.	En svart og hvit hund leker med en solbrun hund.	
dev	hovedtekster	Bilder	2015	1472	mar.80	Kvinne i svart kjole med rødt tilbehør går nedover gaten.	Kvinne i en svart kjole går på gaten.	
dev	hovedtekster	Bilder	2015	1476	apr.80	To hunder nærmer seg hverandre i gresset.	To hunder vender mot hverandre på gresset.	
dev	hovedtekster	track5.en-en	2017	1	0,200000	Våre nåværende kjøretøy vil være på museum når alle har sine egne fly.	Bilen må jobbes	
dev	hovedtekster	track5.en-en	2017	2	1.000.000	En kvinnelig arbeidsleder instruerer de mannlige arbeiderne.	En kvinne jobber som sykepleier.	
dev	hovedtekster	track5.en-en	2017	7	0,400000	Himmelen har veldig lite eller ingen skyer.	Denne damen kan være klar for fjellklatring, eller bare se på skyene ovenfor.	
dev	hovedtekster	track5.en-en	2017	8	0,400000	Unggutten hopper barbeint ute i forgården.	Tenåringen syklet rundt menneskene som gikk på gårdsplassen.	
dev	hovedtekster	track5.en-en	2017	9	4.000.000	Det er hunder i skogen.	Hundene er alene i skogen.	
dev	hovedtekster	track5.en-en	2017	10	3,400000	Noen syklister stopper ved et skilt.	To menn stopper for å snakke i nærheten av et skilt utenfor.	
dev	hovedtekster	track5.en-en	2017	11	3.000.000	Disse kokkene i det hvite er opptatt på kjøkkenet med å lage middag til kundene sine.	Kvinnene lager middag på kjøkkenet deres.	
dev	hovedtekster	track5.en-en	2017	13	1,800000	En mann bærer en kano med en hund.	En hund bærer en mann i en kano.	
dev	hovedtekster	track5.en-en	2017	16	2,200000	en kvinne ser en rapgruppe live	Et publikum ser en jente danse.	
dev	hovedtekster	track5.en-en	2017	17	3,600000	En jente som danser på en sandstrand.	En jente er på en sandstrand.	
dev	hovedtekster	track5.en-en	2017	22	0,400000	Kvinnen drikker limonade og ser på TV	Mannen sitter og drikker kaffe.	
dev	hovedtekster	track5.en-en	2017	25	0,200000	Den unge voksne er kald	Asiatiske barn leker med en hund.	
dev	hovedtekster	track5.en-en	2017	27	3,800000	En trist mann hopper over en liten bekk for å møte kameraten sin på den andre siden.	En mann hopper over en bekk for å møte kameraten sin på den andre siden.	
dev	hovedtekster	track5.en-en	2017	31	4,200000	En kvinne hopper strikk.	En jente hopper strikk.	
dev	hovedtekster	track5.en-en	2017	32	1,200000	En klovn opptrer for bror og søster mens resten av festen ser på.	Et blondt-håret barn opptrer på trompet foran et hus mens hans yngre bror ser på.	
dev	hovedtekster	track5.en-en	2017	36	3,400000	Fire jenter går glade nedover et fortau.	Tre unge jenter går nedover et fortau.	
dev	hovedtekster	track5.en-en	2017	39	2,400000	en gruppe marineseler synger	En gruppe militært personell spiller i en messingkvintett.	
